timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-08-17T20:53:31;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w_20250703213012;;23;-8;27;-12;;0;0;8;0
2025-08-17T20:53:33;1;2;Polska;Dowódca;move_error;P_Kompania__2_Batalion_Strzelc_w_20250703213012;;;;;;no_reachable_hex;0;0;8;0
2025-08-17T20:53:37;1;2;Polska;Dowódca;deploy;P_Pluton__2_PL_P_Pluton_6795;;;;24;-12;deployed;0;0;8;0
2025-08-17T20:53:40;1;2;Polska;Dowódca;move;P_Batalion__2_Kompania_Grenadier_w;;15;-7;19;-9;;0;0;8;0
2025-08-17T20:53:41;1;2;Polska;Dowódca;move_error;P_Batalion__2_Kompania_Grenadier_w;;;;;;no_reachable_hex;0;0;8;0
2025-08-17T20:53:43;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w;;20;-8;24;-9;;0;0;8;0
2025-08-17T20:53:44;1;2;Polska;Dowódca;move_error;P_Kompania__2_Batalion_Strzelc_w;;;;;;no_reachable_hex;0;0;8;0
2025-08-17T20:53:50;1;2;Polska;Dowódca;move;P_Pluton__2_Pu_k_Piechoty_20250703213008;;18;-2;22;-6;;0;0;8;0
2025-08-17T20:53:55;1;2;Polska;Dowódca;move;AL_Pluton__2_Bateria_Artylerii;;17;-1;23;-6;;0;0;8;0
2025-08-17T20:53:58;1;2;Polska;Dowódca;move_error;AL_Pluton__2_Bateria_Artylerii;;;;;;no_reachable_hex;0;0;8;0
2025-08-17T20:53:59;1;2;Polska;Dowódca;move_error;AL_Pluton__2_Bateria_Artylerii;;;;;;no_reachable_hex;0;0;8;0
2025-08-17T20:54:01;1;2;Polska;Dowódca;move_error;AL_Pluton__2_Bateria_Artylerii;;;;;;no_reachable_hex;0;0;8;0
2025-08-17T20:54:02;1;2;Polska;Dowódca;move_error;AL_Pluton__2_Bateria_Artylerii;;;;;;no_reachable_hex;0;0;8;0
2025-08-17T20:54:02;1;2;Polska;Dowódca;move_error;AL_Pluton__2_Bateria_Artylerii;;;;;;no_reachable_hex;0;0;8;0
2025-08-17T20:54:03;1;2;Polska;Dowódca;move_error;AL_Pluton__2_Bateria_Artylerii;;;;;;no_reachable_hex;0;0;8;0
2025-08-17T20:54:03;1;2;Polska;Dowódca;move_error;AL_Pluton__2_Bateria_Artylerii;;;;;;no_reachable_hex;0;0;8;0
2025-08-17T20:54:04;1;2;Polska;Dowódca;move_error;AL_Pluton__2_Bateria_Artylerii;;;;;;no_reachable_hex;0;0;8;0
2025-08-17T20:54:07;1;2;Polska;Dowódca;end_turn;;;;;;;user;0;0;8;0
2025-08-17T20:54:10;1;3;Polska;Dowódca;end_turn;;;;;;;user;0;0;8;0
2025-08-17T20:54:13;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;8;77
2025-08-17T20:54:15;1;5;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;8;77
2025-08-17T20:54:18;1;6;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;8;77
2025-08-17T20:57:22;1;2;Polska;Dowódca;move_error;P_Batalion__2_Batalion_Strzelc_w;;;;;;no_reachable_hex;0;0;18;112
2025-08-17T20:57:23;1;2;Polska;Dowódca;move_error;P_Batalion__2_Batalion_Strzelc_w;;;;;;no_reachable_hex;0;0;18;112
2025-08-17T20:57:23;1;2;Polska;Dowódca;move_error;P_Batalion__2_Batalion_Strzelc_w;;;;;;no_reachable_hex;0;0;18;112
2025-08-17T20:57:29;1;2;Polska;Dowódca;move;TL_Kompania__2_Pluton_Tankietek;;28;-9;32;-9;;0;0;18;112
2025-08-17T20:57:31;1;2;Polska;Dowódca;move_error;TL_Kompania__2_Pluton_Tankietek;;;;;;no_reachable_hex;0;0;18;112
2025-08-17T20:57:42;1;2;Polska;Dowódca;deploy;P_Pluton__2_PL_P_Pluton_6858;;;;6;-3;deployed;0;0;18;112
2025-08-17T20:57:46;1;2;Polska;Dowódca;end_turn;;;;;;;user;0;0;18;112
2025-08-17T20:57:49;1;3;Polska;Dowódca;end_turn;;;;;;;user;0;0;18;112
2025-08-17T20:57:52;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;18;164
2025-08-17T20:57:55;1;5;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;18;164
2025-08-17T20:57:57;1;6;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;18;164
